DUMMY1/000013.wav|0|mosˈallas rˈu beː pˈɑjin q1ˈermez pˈuːtin bɑ tˈaʔkid bar ˌahammˈiːjat ˈinkeː mˈosko sˈɑmɑnˌeː muʃˈaki ˈuːrʃnik rɑ dˈar extˈijɑr dˈɑrad, ˈonvɑn kˈard: , iːn sˈɑmɑnˌeː tazmˈini barˈɑje hˌɑkemˈiːjat vˈa tˌamɑmˈiːjat ˈaːrzi ruːsˈije ˈast.vˈaq1ti iːn sˈɑmɑnˌeː beː sˈurat ˈanbuh alˈajhe ˈaːhdˈɑf dˈoʃman ˌestefˈɑdeː ʃavˈad, bɑ taslˈihɑt rɑhbˈordi q1ˈɑbel mˌoq1ɑjˈeseː xˈɑhad bˈuːd.tasmˈimi dˈar rˈɑbetˌeː bɑ tolˈid ˈanbuh sˈɑmɑnˌeː ˈuːrʃnik ettˈexɑz ʃˈodeː vˈa dˈar hˈɑl ˈeːdʒrɑst.tʃˈandin sˈistem moʃˈɑbeh ˈuːrʃnik nˈiz dˈar ruːsˈije dˈar hˈɑl ʔɑzmˈɑjeʃ hˈastand.
DUMMY1/000014.wav|0|vjˈuːd wˈʌn tˈaɪm
DUMMY1/000015.wav|0|hɐz wˈʌn ɹᵻplˈaɪ
DUMMY1/000016.wav|0|sˈaʔid
DUMMY1/000017.wav|0|kˈɜːsɚ tə ðɪʲ ˈɛnd
DUMMY1/000018.wav|0|ʃʌʃˈiːnoʊ
DUMMY1/000019.wav|0|lˈozi ˈɑbi kˈuːtʃak dˈar rˈuːzhˈɑiː kˈeː nˈeɡɑhhɑ beː sˈɑxtemˌɑn ʃˈiʃeːiː mirdˈɑmɑd dˈuxteː ʃˈodeː, ʃenˈideːhɑ az ˌehtemˈɑl tˌaq1iːrˈɑti sarnˈeveʃtsˈɑz dˈar rˈaʔs bˈɑnk markˈazi xˈabar midˈahand.taq1ˈiːri kˈeː ʃˈɑjad nˈoq1teː pˈɑjɑn jˈek dˈoreː mˌodirijˈati vˈa ˈɑq1ˈɑz fˈasl dʒadˈidi dˈar sijˈɑsathˈɑje ˈaːrzi kˈeʃvar bˈɑʃad.
DUMMY1/000020.wav|0|ˈɛl
DUMMY1/000021.wav|0|pazˈireʃ dʒˈɑmeʔˈeː ˈelmi xˈejli mˈohem vˈa ˈaːsˈɑsi ˈast vˈa banˈɑje dʒˈɑmeʔˈeː ˈelmi iːn ˈast kˈeː dˈɑstɑn vˈa rˌevɑjˈati rɑ az hˈajɑt vˈa dʒˈahɑn dˈast vˈa pˈɑ kˈonad kˈeː tamˈɑmi anˈɑsor vˈa kˌɑrɑkterhˈɑje beː kˈɑrarftˌeː dˈar iːn revˈɑjat vˈa dˈɑstɑn, nˈatʃarˈɑl bˈɑʃand vˈa hˈitʃ ˈonsor sˌuːpranatʃrˈɑli nˈabˈɑjad dˈar iːn revˈɑjat hˈozuːr dˈɑʃteː bˈɑʃad.
DUMMY1/000022.wav|0|lˈotfi pˈuːr sˈarvar pˈuːr.jˈeknˈuː mˈɛsɪdʒ.ɹᵻsˈiːvd dʒˈʌl fˈɔːɹ æt sˈɛvən fˈɔːɹɾitˈuː pˈiːʲ ˈɛm.lˈotfi pˈuːr sˈarvar pˈuːrdʒˈɔɪnd ˈaɪɾɑː!
DUMMY1/000023.wav|0|aːlħaʃri
DUMMY1/000024.wav|0|dˈɑnlod rɑjɡˌɑn lˈenzˈeɪtʃ tˈiː tˈiː pˈiː: slˈæʃ slˈæʃ ˈaɪ θɹˈiːʲ ˈɛl.ˈɜː slˈæʃ zˈaɪʲʌk zˈiː
DUMMY1/000025.wav|0|ebtˈedɑ bɑ iːn dˈɑnlod vˈa tˈabdil kˈon bˈeːwˈæv
DUMMY1/000026.wav|0|
DUMMY1/000027.wav|0|pˈɑsox ˈostɑd hˈaʃ tˈaɡ ʃahˈɑb morˈɑdi
DUMMY1/000028.wav|0|emrˈuz; sˈafheː hˈaʃtɑd vˈa nˈohom q1ˈorʔɑn kˈarim
DUMMY1/000029.wav|0|hˈaq1eː ʒˈuːj tʃˈeː lˈetəʃˈeʃdˈiːsˈefr bˈeː lˈetəʃˈeʃdˈiːsˈefr xodˈɑje mohˈabbat kˈɑ
DUMMY1/000030.wav|0|zˈarb dˈar hˈaftɑd hˈaʃ tˈaɡ
DUMMY1/000031.wav|0|sˈɜːkəl ˈaʊtlaɪn
DUMMY1/000032.wav|0|ʔpˈeː
DUMMY1/000033.wav|0|tˌelefˈon xod rɑ sˌefɑrˈeʃi kˈonid
DUMMY1/000034.wav|0|wa ʔastaħmiluka mina ðunuːbiː maː qad bahaðˤaniː ħamluhuu  wa ʔastaʕiːnu bika ʕalaː maː qad fadaħaniː θiqluhuu  haʃt 
DUMMY1/000035.wav|0|ʃˈoʊɪŋ ˈaɪɾəmz ˈeɪt hˈʌndɹɪd sˈɪkstifˈaɪv tʊ ˈeɪt hˈʌndɹɪd sˈɛvəntitˈuː ʌv tˈuː θˈaʊzənd ˈeɪt hˈʌndɹɪd sˈɛvəntisˈɪks
DUMMY1/000036.wav|0|dˈɛsɪməl pˈɔɪnt
DUMMY1/000037.wav|0|ʃarpˈɑˈɑvnkas
DUMMY1/000038.wav|0|jˈek, lˈinkjˌuːˌɑːɹɹˈɛltanzˈimɑt motˈorhɑ., sˈafheː ˈavval
DUMMY1/000039.wav|0|pˈɑsox ˈostɑd hˈaʃ tˈaɡ ʃahˈɑb morˈɑdi
DUMMY1/000040.wav|0|pˈɑsox ˈostɑd ʃahˈɑb morˈɑdi dˈar kˈelɑs mˌodʒarrˈadhɑ
DUMMY1/000041.wav|0|mosˈallas rˈu beː bˈɑlɑ q1ˈermez pandʒˈareː mˌotafˈɑvetˌi beː hˈozuːr rˈahbar ˌenq1elˈɑb dˈar mˈanzel ʃˈahid masˈihi ˈɑrman ˈɑvadˌisiˌɑn
DUMMY1/000042.wav|0|kˌeʃvarhˈɑje arˈabi jˈek ˈomr ˈiːrɑn rɑ beː dexˈɑlat dˈar ˈomur dˈɑxelˌi xod mottˈaham mikˈardand vˈa hˌattˈɑ kˈɑr rɑ beː dʒˌɑiː resˈɑnde kˈeː moddˈaʔi ˈeʃq1ɑl pˈɑjtaxthˈɑje arˈabi tˌavassˈote ˈiːrɑn bˈuːdand.ʃˈɑjad beː q1ˈoːl mˈaʔruf hˈozuːr iːrˈɑnihɑ barˈɑjeʃˌɑn dˈardnɑk bˈɑʃad vˈa mˌodɑxˈeleː vˈa hˈozuːr tˈarkhɑ ziˈɑd barˈɑjeʃˌɑn dardˈɑvar nabˈɑʃad!ˌalɑmˌatetˈaʔadʒdʒˌob!suːrˈijejˈeː dʒoːlˈɑni vˈaaːlqaːʕidah bihi sˤuːwirat rusmujun wa aːmilun durrin xtijaːrun tarjuhuu sti wa rduːɣaːna qasˤda nadaːrida hajaː tˤarfaja raːhin bidahdin . iːnahu uː mujaːuːiːdun darrun taʕjiːna saːxitaːrin dawwalat bihi dimaʃqu ama maiːiinajum ja ħarfun sti mmaː iːnahu wazajara uʃuːra d͡ʒawlaːnaja maswuːlun arawnadahu suːrijahu darrun saːzimaːnu mnajat tarijuhu majta sti ja mawdˤuːʕin daiːarin . durrun waqiʕun iːnu nahu d͡ʒawlaːnaja wa d͡ʒabhahu nnasˤrah hastanadun ahi darru dimaʃqa ħauwamtu mujainnda baluhu fsiraːnu tarjahaːjin hastanada ahi darrun hamaːhinaija bi naːtuː darrun ħaːla tilʔaʃu biraːjin biʕaθiːazdaːjaja z suːrujahu wa rauːja aːrin ʔaːuːradna sajstamija faʃulla wa naːbuːdu darrun suːrijahu hastanadun ahi maːnanadun muːmin darrun xtijaːrun ʔaːniuhaː baːʃidun . 
DUMMY1/000043.wav|0|ˌestefˈɑdeː az xodrˌamzɡozˈɑrhˈɑje mˌoteq1ajjˈere mˈaʃruːt tˌavassˈote alɡˈoritm jɑdɡˈiri mˌotaxˈɑsem barˈɑje tolˈid mˌodelhˈɑje mˈatn beː ɡˈoftɑr sˌarɑsˈari mibˈɑʃad
DUMMY1/000044.wav|0|wˌʌt hˈæpənz ɪf ɐ plˈænɪt ɪz θɹˈoʊn ˌaʊɾəv ɪts hˈoʊm sˈɪstəm?ɪt tˈɜːnz ˌɪntʊ ɐ ɹˈoʊɡ plˈænɪt.
DUMMY1/000045.wav|0|mˈedɑd rˈahbar ˌenq1elˈɑb: kˈoʃtɑr mˈardom bidfˈɑʔ dˈar lˈobnɑn az sˈuːiː bˈɑr dˈiɡar xˈuːj dˌarandˈeɡi sˈaɡ hˈɑr sahjˈunist rɑ barˈɑje hˈameː ˈɑʃkɑr kˈard, vˈa az sˈuːiː kˈutahnˈazarˌi vˈa sijˈɑsat ˌablahˈɑneːjˈeː sarˈɑn rˈeʒim q1ˈɑseb rɑ beː ˈesbɑt rˈesɑnd.
DUMMY1/000046.wav|0|spˈiːtʃ ɹˈeɪt, slˈoʊ, fˈæst
DUMMY1/000047.wav|0|vˈa az hˈameː mˈohemtˌar tˈeʔdɑd zabˈɑnhɑ jˈaʔni dˈo zabˈɑneː ʃˈɑjad hˈadʒm pˈɑjin tˈahʃ hˈamin darˈɑd...
DUMMY1/000048.wav|0|ʃˈeʃ, moːlˈɑje mˈan!hˈenɡɑm deɡˈarɡun ʃˈodan surˈatam, vˈa hˈɑlam henɡˈɑmi kˈeː dʒasˈadam puːsˈideː ɡˈardad, vˈa ˈaʔzɑjˌam ɡosˈasteː ʃavˈad, vˈa mafˈɑselˌam pˈɑreːpˈɑreː ʃavˈad, bar man rˈahm kˈon.iː vˈɑj az bixˈabarˌi man az ˌɑntʃe darbˈɑreːam xˈɑsteː miʃavˈad!
DUMMY1/000049.wav|0|ðɪʲ ɔɹˈaɪən nˈɛbjʊlə
DUMMY1/000050.wav|0|jˈeki dˈiɡar az avˈɑmel iːdʒˈɑd zamˈineːhˈɑje fˈetneː, nˌɑfarmˈɑni vˈa ˈesjɑn dˈar moq1ˈɑbel rahbˈari eslˈɑmi ˈast.ˌaɡˈar dʒˈɑmeʔˈeː eslˈɑmi ʃokrɡˈozɑr nˈeʔmat velˈɑjat elˈɑhi bˈɑʃad vˈa velˈɑjat madˈɑri pˈiʃeː kˈonand, zamˈineːhˈɑje fˈetneː vˈa bˈohrɑn ˌedʒtemˈɑʔˈi az mˈiɑn xˈɑhad rˈaft.
DUMMY1/000051.wav|0|ɹᵻplˈaɪ, tˈiː tˈiːʲ ˈɛs fˈɑːɹsimˈotor tˈabdil mˈatn beː ɡˈoftɑr fˈɑrsi, mˈotor sˈoːtiˈiːspiːknˈosxeː jˈek momˈajjez pˈandʒ dˈo ˈɑpdejt tʃˈɑhɑr rˈuːz q1ˈabl.
DUMMY1/000052.wav|0|wˌʌt wɪl hˈæpən ɪf ɐnˈʌðɚ stˈɑːɹ sˈeɪm æz ˌaʊɚ wɪl biː plˈeɪst tʊ æt ðɪʲ ˈɛnd ʌv ˌaʊɚ sˈoʊlɚ sˈɪstəm
DUMMY1/000053.wav|0|ˈæd ˈæps tə fˈoʊldɚ bˈʌʔn̩, lˈæst ˈaɪɾəm
DUMMY1/000054.wav|0|sˈiː plˈʌs plˈʌs
DUMMY1/000055.wav|0|fˈoʊɾoʊ
DUMMY1/000056.wav|0|tʃˈɑhɑr
DUMMY1/000057.wav|0|ˌenɡelˈisi kuːdˈakɑn
DUMMY1/000058.wav|0|vˈoltɑʒ bˈɑlɑ bist vˈa dˈo dˈoˈiːɾə ˈælfə aɪˈoʊɾəmˈoʃtaq1 dʒozˈii sɪɹˈɪlɪkˈɛnˈælfə ˈiːɾə sˈɛvən hˈʌndɹɪd sˈɛvəntisˈɛvəntˈaq1vim mˈɑrepˌitʃi dˈah vˈoltɑʒ bˈɑlɑ
DUMMY1/000059.wav|0|tˈamɑm mɑhˈiːjat iːn dʒˈanɡ vˈa fˈetneː ˈaːrduːq1ˌɑn barˈɑje beː tˈasvir keʃˈidan iːn ˈaːks bˈuːd....ˈuː kˈeː ˈɑrezˌuje nˈamˈɑz xˈɑndan dˈar mˈasdʒed dʒˈɑmeʔ omˈavi dˈameʃq1 rɑ beː hamrˈɑh bˌarɑdˈarɑn vˈa farzˈandɑn tˌerorˈistaʃ beː ˈomid xˈodɑ beː ɡˈuːr xˈɑhad bˈord, beː zˈuːdi ʃˈɑhed beː ˈɑtaʃ keʃˈideː ʃˈodan iːn ʒˈendeː pˈɑreː hˈam xˈɑhad bˈuːd.dˈar tˈuːl dˈo dˈaheː ɡozˈaʃteː tˈamɑm ˈɑrezuhˈɑje iːn ˈonsor ˌesteʔmˈɑri rɑ bar bˈɑd dˈɑdeːiːm vˈa bˈaʔd az iːn nˈiz ɑn rɑ bar bˈɑd xˈɑhim dˈɑd...
DUMMY1/000060.wav|0|ɪn tˈuː θˈaʊzənd twˈɛlv kwˈɔntəm fˈɪzɪsˌɪsts dˈɑːktɚ.ˈɛs.hˈæɹɑːtʃ ænd dˈɑːktɚ.dˈiː.wˈaɪnlənd ɹᵻsˈiːvd noʊbˈɛl pɹˈaɪz fɔːɹ ðɛɹ ɛkspˈɛɹɪmənts wˌɪtʃ ʃˈoʊd ðæt ɐ pˈɑːɹɾɪkəl kæn biːʲ æt tˈuː dˈɪfɹənt loʊkˈeɪʃənz æt ðə sˈeɪm tˈaɪm
DUMMY1/000061.wav|0|ɹᵻsˈiːvd æt wˈʌn tˈɛn ɐ ˈɛm
DUMMY1/000062.wav|0|tˈæbnæk.ˈɜː slˈæʃ fˈaɪv ˌɛmkjˌuːdʒˈeɪ
DUMMY1/000063.wav|0|wˈaɪ
DUMMY1/000064.wav|0|ˈɜː.mˈæsaʊdsˌɔft.tˌiːtˌiːʲˈɛsfˈɑːɹsi.ɹˈiːdɪŋɡɹˌuːl.dˈɛlfɑːɹɹˌɪb
DUMMY1/000065.wav|0|sˈabok fˈont, pˈiʃ fˈarz
DUMMY1/000066.wav|0|dʒˈaʔbeː hedˈije beː dˈarxɑst ʃˈomɑ aːzˈizɑn fˈɑjl vidˈeʔo vˌabinˈɑr bˌarɡozˌɑr ʃˈodeː dˈar sˈɑjt nˈim vadʒˈabi q1arˈɑr ɡˈereft.
DUMMY1/000067.wav|0|aːlʕalaqu
DUMMY1/000068.wav|0|beː aːlˈɑveː jˈeː nˈa hˈaʃt nˈa sˈefr sˈefr sˈefr jˈek dˈo dˈo sˈefr, dʒˈæn twˈɛntiwˌʌndˈidʔuː lˈotfan kˈod nˈa hˈezɑr vˈa tʃɑhˈɑrsad vˈa hˈaftɑd vˈa nˈa rɑ dʒˈahat vˈoruːd beː vˈeb sˈɑjt dˈidʔuː vˈɑred namˈɑiːd.lˈaq1v jˈɑzdah, dˈoʌnɹˈɛd mˈɛsɪdʒᵻz
DUMMY1/000069.wav|0|vjˈuːd tˈɛn θˈaʊzənd sˈɛvən hˈʌndɹɪd ˈeɪɾifˈɔːɹ tˈaɪmz
DUMMY1/000070.wav|0|vjˈuːd θˈɜːtiːn θˈaʊzənd wˈʌn hˈʌndɹɪd sˈɪkstitˈuː tˈaɪmz
DUMMY1/000071.wav|0|ɹᵻsˈiːvd æt wˈʌn θˈɜːɾisˈɛvən ɐ ˈɛm
DUMMY1/000072.wav|0|fˈoʊɾoʊ
DUMMY1/000073.wav|0|vəlˈɑːsɚɹˌæptɚ
DUMMY1/000074.wav|0|fˈoʊɾoʊ
DUMMY1/000075.wav|0|salˈɑm mamnˈunam ˈaːnʃollˌɑh albˈatteː man xˈɑk pˈɑj uːnˈɑiː hˈastam kˈeː kˈamtar fˈarib dˈonjɑ rˈu xˈordan.
DUMMY1/000076.wav|0|ʃˈoʊɪŋ ˈaɪɾəmz θˈɜːɾisˈɪks tə fˈɔːɹɾitˈuː ʌv sˈɪkstinˈaɪn
DUMMY1/000077.wav|0|dʒˈeɪdiːp ˈeɪtʃ
DUMMY1/000078.wav|0|ˈaːt sˈɑjnsˈɪɹiən kˈɑːbɑːɹ
DUMMY1/000079.wav|0|ɑːstˈænhə.tˈæbnæk.ˈɜː slˈæʃ fˈɪftiʲ ˌaɪpˈiː
DUMMY1/000080.wav|0|ɹˈaɪt pɚɹˈɛnθəsˌɪs
DUMMY1/000081.wav|0|vjˈuːd tˈɛn θˈaʊzənd θɹˈiː hˈʌndɹɪd θˈɜːɾisˈɪks tˈaɪmz
DUMMY1/000082.wav|0|ʃˈoʊɪŋ ˈaɪɾəmz wˈʌn θˈaʊzənd ˈeɪt hˈʌndɹɪd fˈɪftisˈɪks tə wˈʌn θˈaʊzənd ˈeɪt hˈʌndɹɪd sˈɪkstitˈuː ʌv tˈuː θˈaʊzənd ˈeɪt hˈʌndɹɪd sˈɛvəntifˈɔːɹ
DUMMY1/000083.wav|0|nahvˈeje dˈarjɑft
DUMMY1/000084.wav|0|, zˈiːʲ ˈaɪ pˈiː fˈaɪltsəvbˈækʌpmˈʌltaɪ lˈæŋɡwɪdʒ ɹˈuːlz.zˈɪp, fˈɔːɹ pˈɔɪnt sˈɪks kˈiːloʊ bˈaɪt
DUMMY1/000085.wav|0|barˈɑje ɡˌuːʃihˈɑjeˈɛks ˈeɪɾisˈɪks sˈɪkstifˈɔːɹ
DUMMY1/000086.wav|0|ɹᵻtˈɜːn tˈɛkst.splˈɪt, slˈæʃ, bˈækslæʃ, , pˈaʊɚ, , plˈʌs bˈækslæʃ, , slˈæʃ, .mˈæp, pˈɑːɹt ˈiːkwəlz, 
DUMMY1/000087.wav|0|dʒozʔˈiːjɑt bˈiʃtar
DUMMY1/000088.wav|0|vjˈuːd sˈɪks θˈaʊzənd θɹˈiː hˈʌndɹɪd fˈɔːɹɾi tˈaɪmz
DUMMY1/000089.wav|0|ɹᵻsˈiːvd æɾ ˈeɪt fˈɔːɹɾiwˈʌn pˈiːʲ ˈɛm
DUMMY1/000090.wav|0|kˈæpɪɾəl zˈiː
DUMMY1/000091.wav|0|hˈɑfez q1ˈɑri aːbdˈɑlkarˌim roʃˈandel nˌɑbinˈɑje bˈalutʃ
DUMMY1/000092.wav|0|stˈɑːɹ ˈaʊtlaɪn
DUMMY1/000093.wav|0|jekʃˈanbeː sˈɑʔat bist vˈa sˈeː pandʒˈɑh vˈa tʃˈɑhɑrˈɛm fˈɔːɹ ɐ baɪʲ ʌnnˈoʊn ˈɑːɹɾɪst, wˈʌn mˈɪnɪt fˈɪftifˈɔːɹ sˈɛkəndz, sˈɛvən hˈʌndɹɪd wˈʌn pˈɔɪnt wˈʌn kˈiːloʊ bˈaɪt
DUMMY1/000094.wav|0|bˈɑzɑr
DUMMY1/000095.wav|0|fˈoʊɾoʊ
DUMMY1/000096.wav|0|ɹᵻsˈiːvd æt twˈɛlv ˈeɪtiːn pˈiːʲ ˈɛm
DUMMY1/000097.wav|0|hˈamid.ˈɑːnlaɪn.ɹᵻsˈiːvd mˈeɪ twˈɛntiθɹˈiːʲ æt tˈɛn ᵻlˈɛvən pˈiːʲ ˈɛm.barˈɑje tˈest fardˈɑ nijˈɑzeː hˈɑmed bˈɑʃeː?
DUMMY1/000098.wav|0|sˈɛnt æt sˈɪks fˈaɪv pˈiːʲ ˈɛm, sˈiːn
DUMMY1/000099.wav|0|lˈozi ˈɑbi kˈuːtʃak dʒˈalil mˈoxtɑr, sˌoxanɡˈuje kˌomisˈijon enˈerʒi darbˈɑreː ezhˈɑrɑt rˈuːz ɡozˈaʃteː vˈazir nˈaft vˈa nˈiruː ɡˈofteː ˈast kˈeː ˈeːdʒrɑ naʃˈodan mˌosavvˈabeː ʃoːrˈɑje ˈɑli ˈaːmniːjˌat mellˈi mˈabni bar mˈasraf mˈɑzuːt beːˈonvɑn sˈuxt dʒɑjɡˈozin ɡˈɑz dˈar tˈɑbestˌɑn, ˈɑmelˌi barˈɑje beːvˈodʒuːd ɑmˈadan iːn nɑtˈarˈɑzi ˈast.
DUMMY1/000100.wav|0|mosˈallas rˈu beː pˈɑjin q1ˈermez ɡˈoftan vˈa ˌeʔterˈɑz kˈardan fˈɑjedˌeː nˈadɑrˌad vˈa edʒˈɑzeː dˈahid diɡˈarɑn hˈam az iːn matˈɑleb ˌestefˈɑdeː kˈonand vˈa ʃˈɑjad ˌɑnhɑ mˌoxɑtˈabi dˈɑʃteː bˈɑʃand kˈeː dˈar kˈɑnˈɑl mɑ vˈa jɑː kˈɑnˈɑl dˈiɡarˌi hˈozuːr nˈadˈɑrand vˈa behtˈarin rˈɑh fahmˈidan bˈarxi tˌahavvˈolɑt vˈa tˈahlilhɑ az hˈamin mˈasir ˈast.hˈartʃand ʔˌomidvˈɑram kˈeː iːn dˈustɑn kˈami ˈaːxlˈɑq1 hˈerfeːiː rɑ raʔˈɑjat kˈonand vˈa mˈanbaʔ matˈɑleb rɑ tʃeː ˈindʒɑ bˈɑʃad vˈa tʃeː dʒɑj dˈiɡar zˈekr kˈonand, ˈammˌɑ mˈohem ɑn ˈast kˈeː iːn matˈɑleb dˈast beː dˈast betʃˈarxad vˈa beː dˈast hˈameː berˈesad...
DUMMY1/000101.wav|0|dʒˌiːʲˈɛn, ˈæɹəbɪkɡˈææfvˈɑrɑnˌi, ˈændɪv sˈɪks
DUMMY1/000102.wav|0|hˈɑlat sedˈɑ, sedˈɑ, dˈar lˈist, pˈɑnzdah mˈored
DUMMY1/000103.wav|0|ɐ vˈɪʒuːəl ɹˌɛpɹᵻzˈɛntˈeɪʃən ʌv sˈaɪz ʌv dʒˈuːpɪɾɚ kəmpˈɛɹd tʊ ˈɜːθ.
DUMMY1/000104.wav|0|jɑː zˈahrɑ
DUMMY1/000105.wav|0|dahˈanat sˈervis xˈejli vˈaq1t bˈuːd ˈinq1adr nˈaxandˌideː bˈuːdam!
DUMMY1/000106.wav|0|pejmˈɑjeʃ beː bˈɑlɑ, dˈokmeː
DUMMY1/000107.wav|0|vjˈuːd fˈɔːɹ θˈaʊzənd θɹˈiː hˈʌndɹɪd ˈeɪɾitˈuː tˈaɪmz
DUMMY1/000108.wav|0|ɐstɹˈɑːnəmi nˈɑːlɪdʒ
DUMMY1/000109.wav|0|ˈoʊpənɪŋ bɹˈækɪt
DUMMY1/000110.wav|0|ɹᵻsˈiːvd æɾ ˈɛdɪɾᵻd twˈɛlv twˈɛntiθɹˈiːʲ ɐ ˈɛm
DUMMY1/000111.wav|0|vˈɪdɪʲoʊ, wˈʌn pˈɔɪnt wˈʌn mˈɛɡə bˈaɪt, twˈɛntiʲˈeɪt sˈɛkəndz
DUMMY1/000112.wav|0|ʌnlˈeɪbəld, bˈʌʔn̩
DUMMY1/000113.wav|0|ˈæstɚɹˌɪsk
DUMMY1/000114.wav|0|ɡˌoftoɡˈuje ˌextesˈɑsi tˈɑbnɑk bɑ ˈozv pˈiʃin ʃoːrˈɑje ˌeːttelˈɑʔɑt mellˈi ɑmrˈikɑ
DUMMY1/000115.wav|0|bˈaʔdi, bˈʌʔn̩
DUMMY1/000116.wav|0|ʃˈoʊɪŋ ˈaɪɾəmz tˈuː tə fˈaɪv ʌv sˈɛvən
DUMMY1/000117.wav|0|fɔːɹ ɛɡzˈæmpəl, ðə nˈuːbɔːɹn dʒˈuːpɪɾɚ wʌz sˌoʊ hˈɑːt ðˌɐɾɪt pɹˈɑːbəbli ɡlˈoʊd.ðɪs hˈiːt dɹˈoʊv ˈɔf ˈɔːl ðə wˈɔːɾɚ wɪðˌɪn ˈiːʲoʊ ænd mˈoʊst əv ɪt fɹʌm jʊɹɹˈoʊpə.ɡˈænɪmˌiːd ænd kælˈɪstoʊ kˈɛpt ðɛɹ ðæt ˈɪz, bˌʌt ðeɪ stˈɪl ɡɑːt hˈɑːt ɪnˈʌf tə lˈuːz mˈoʊst əv ðə ɡˈæs ðæt mˌaɪt ˈʌðɚwˌaɪz hɐvbɪn tɹˈæpt ɪn ðɛɹ ˈaɪsiʲ ɪntˈɪɹiʲɚz.kˈɑːnsɪkwəntli, nˈʌn ʌvðə ɡˈælɪlˌiən mˈuːnz ˈɛndᵻd ˌʌp wɪð ɐ səbstˈænʃəl ˈætməsfˌɪɹ.
DUMMY1/000118.wav|0|ˈɛs ˈɛf sˈiː wˈɑːtsən
DUMMY1/000119.wav|0|sˈi vˈa pˈandʒkˈɑːmɛnts
DUMMY1/000120.wav|0|ˌæstɹoʊbaɪʲˈɑːlədʒi æm ˌɪntɹədˈʌkʃən
DUMMY1/000121.wav|0|ʃˈoʊɪŋ ˈaɪɾəm wˈʌn hˈʌndɹɪd fˈɔːɹɾiʲ ʌv wˈʌn hˈʌndɹɪd nˈaɪntiʲˈeɪt
DUMMY1/000122.wav|0|vjˈuːd sˈɪks hˈʌndɹɪd θˈɜːɾifˈɔːɹ tˈaɪmz
DUMMY1/000123.wav|0|pˈɑsox ˈostɑd ʃahˈɑb morˈɑdi dˈar kˈelɑs mˌodʒarrˈadhɑ
DUMMY1/000124.wav|0|ʃˈoʊɪŋ ˈaɪɾəmz wˈʌn tə tˈuː ʌv tˈuː
DUMMY1/000125.wav|0|ʃjˈuːkəl mˈɪhɪɹ
DUMMY1/000126.wav|0|wa ʔasʔaluka fiː ʔanin tusahhilau ʔilaː rizqiː sabiːlanan falaka alħamdu ʕalaː ibtidaːʔika binniʕami ald͡ʒisaːmii wa ʔilhaːmika aʃʃukra ʕalaː alʔiħsaːni wa alʔinʕaːmii fasˤalli ʕalaː muħammadin wa ʔaːlihia  wa sahhil ʕalajja rizqiː wa ʔan tuqanniʕaniː bitaqdiːrika liː  wa ʔan turdˤijaniː biħisˤsˤatiː fiːmaː qasamta liː wa ʔan tad͡ʒʕala maː ðahaba min d͡ʒismiː wa ʕumuriː fiː sabiːlii tˤaːʕatikaː  ʔinnaka xajru arraːziqiːnaː  bijastin wa hiʃtin 
